review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1NCOQ24BH4KF9,5,143,148,N,Y
R2N1PXZ8YRWK5Q,5,20,20,N,Y
R2N9G8O7ZJYVOX,5,41,46,N,Y
R1IUSLX2NXNW6N,5,50,53,N,Y
R1BNRIHQFP5Q0F,5,31,33,N,N
R1P6GVP3G7EBI2,5,85,88,N,N
R8EGQZHF8F872,5,36,45,N,Y
R2IUC16N8PB1HF,5,28,30,N,Y
R39DOUGRUSG1S6,1,119,133,N,Y
RHV5DHOKFBZ0N,1,29,31,N,Y
R2VJBAT0PXTIQ,1,21,26,N,Y
R119SBAXQ58BDD,4,26,26,N,N
R39WY15LZAAER6,5,27,27,N,Y
R1VR3FAP3MLARY,3,21,27,N,Y
RW6V98R34G7D5,4,24,26,N,Y
R1O13A90RTAP0R,5,22,23,N,Y
R2UQT67E06L7UW,5,28,29,N,N
R1JTEV4UHMUB3W,4,44,49,N,Y
R3F85GEBNWVHR1,5,21,22,N,Y
R2S8MJ0H1JT82W,5,19,20,N,Y
RY6N0YMLP8NF9,5,75,75,N,Y
R3402X75DHUKXW,1,21,21,N,Y
R21EIAEP10GHK8,5,49,50,N,N
R3PT22F83T5R52,4,32,33,N,Y
R39BQ4WDTSU69B,2,19,22,N,Y
R321PE8PDTHMO1,5,29,29,N,Y
R38H5R9YFQ0S2E,5,32,33,N,Y
R1XVNN3IFMAT9Q,5,24,25,N,Y
R1PH6LRYW85PD0,5,21,26,N,N
RQQNOPAZY1JJ3,1,19,23,N,Y
R2QMJPUQN0INAM,4,17,21,N,Y
R1GXJTF6XYQX3G,5,18,20,N,Y
R2Y334VXK7U77Z,5,39,39,N,Y
R27Z89YWMB9CMV,1,19,20,N,Y
R1KYAGYHKQ2O30,5,44,44,N,Y
R19GE1ARS4ROL3,4,19,20,N,Y
R1Z63EMM69QK34,1,112,120,N,Y
R1P68NOPRO4G0A,1,20,24,N,Y
R3MDJOLUV2VMNE,5,19,20,N,Y
RBSZOUM9M5R9U,5,16,20,N,Y
R16NJP13R5R8YC,5,32,33,N,Y
R167ML1CN10SFA,5,17,21,N,Y
R1U1QNH1T86JU6,5,16,21,N,N
R14BA4SRJ2P1ZV,3,22,27,N,Y
R363443HE7R17R,4,20,20,N,N
R8YR5ZJ6KMBQN,5,54,56,N,N
RCX5E5D6G99K,1,21,21,N,Y
RO2AQAPWCUHZW,3,20,23,N,Y
R34F35SR12RVRV,4,27,31,N,Y
R2VDMXKSJ2THKL,5,76,83,N,Y
R2Y71CWHCZ54C2,5,17,20,N,N
R3K1MV9CVPD6C2,1,19,21,N,Y
RXGXQU9XFTCRV,5,27,29,N,Y
RSDPKF04XLWMX,5,22,23,N,Y
R4XM4US1K2QRQ,1,14,22,N,N
RGE9EV1397W4F,4,40,42,N,Y
RIQJ6SZBMS3ZC,1,26,29,N,Y
R31358UMHQRCR9,5,63,68,N,Y
RG00JB2MGFXHR,1,35,40,N,Y
R3RMZDALGTLTOV,5,24,28,N,Y
R3AYFV7E29UV3M,5,16,20,N,N
R1AZJ7L73WNG7Q,5,20,23,N,Y
RBZRD8UOFCGTX,5,26,31,N,Y
R1H8X5ASZ7J80C,1,22,22,N,Y
R1HM8ZHTO3MIOH,5,29,34,N,Y
RXV2AB28ARY3W,1,18,23,N,Y
R3P0U7TIR11XM2,3,25,29,N,Y
R2EY0RZSKQ4PGY,5,39,39,N,Y
R1K63WYGQ3RGAM,1,23,24,N,Y
RW865LN7G06F1,1,30,35,N,N
R1B0BPVF1HVCN8,1,67,76,N,N
R2JNQ9K4563278,5,21,21,N,Y
RC3T3B0ZCROXK,1,25,25,N,Y
R1CW0CM4C3A9DV,4,22,25,N,Y
R1SO8VCO110RYE,4,35,35,N,Y
RESI3E7QE140T,5,23,23,N,Y
R1IPKBVK58MOC6,5,20,22,N,Y
R1VMQQDY20AP6,2,33,34,N,Y
R14UWX5NSIV9I0,4,75,82,N,Y
R11A8O9KT34OJW,5,200,207,N,Y
R3N9M6VRZQEHLS,1,29,29,N,Y
R3LOFV9U4G3JHI,1,36,40,N,Y
R2E1SAYTFJM5RP,3,21,22,N,Y
R2LRQ2PQ9LSQYD,2,33,34,N,Y
R2PNBD7WHG63B2,5,25,25,N,Y
R3UA682PQCU5GR,3,48,50,N,Y
R21D4ZT5YB6XZS,5,18,21,N,N
R2SLH0KHQWDG9O,5,50,51,N,Y
R17B899BWQEKYW,5,39,43,N,Y
R2UAFOFAPBTF90,5,159,171,N,N
R1RLZ4RHNDD7YA,5,20,20,N,Y
R288U47VRSUPIT,1,28,30,N,Y
R3DFDE9FOJGLOY,5,24,28,N,Y
R27KR3KTT9LPVC,5,34,36,N,Y
RBA7K9LG085H9,3,38,42,N,Y
R35QF8ZN5H9QU9,5,39,42,N,Y
R1SUJPW9ARYLU9,5,59,62,N,Y
RXDPHPMOJOA0Q,5,25,25,N,Y
R10CYB3ZXVK8TD,5,43,43,N,Y
R2XPRQQRO3MNLN,1,19,25,N,Y
RIPJ2JUFHPXUD,5,30,31,N,Y
R1REMH37H00TW9,5,25,26,N,Y
RQT264IL4JSLP,1,64,73,N,N
R3AGFPAESU8TBS,5,20,20,N,Y
R2CTUTMQGZRYNB,1,61,63,N,Y
RTGA5OD15S0E2,2,20,22,N,Y
R2687IJJUX4WEK,5,67,68,N,Y
R1FOBIKGVXVJTH,5,44,45,N,Y
R3RL56QKK56PF5,5,18,22,N,N
R1PVF6L4BIAVAR,5,20,20,N,Y
R1WVWM1BUN40Q,5,25,29,N,Y
R3ARI1BY3N61Q,5,19,21,N,Y
R2AGNZ0A4FHVQK,5,22,23,N,N
RLLOJD7FOTNWM,5,91,95,N,Y
RL7I4FYRVGW7Z,4,22,24,N,Y
R333G8KTE6I3PX,2,38,45,N,Y
RW9WPD2WQSFQN,5,43,47,N,Y
R3FIWRKQ2BIRZX,4,21,22,N,N
R143D6TNFDME51,5,19,21,N,Y
RNZW8T2BA8GCK,4,17,20,N,Y
R2KWMD2YH3PXG9,5,35,37,N,Y
RGW2ZK4Y4S5S0,1,23,26,N,Y
R26177B3UWA1ST,5,20,21,N,Y
R1ZHURBEISG2TJ,2,24,26,N,Y
R3DC89HLW0TFDT,5,42,45,N,Y
R2JJVGNLA30DVT,2,17,20,N,Y
R2O4Y2KESNTKGQ,3,24,24,N,Y
RVFBNRC979E2Z,5,43,44,N,Y
R1PX6BV45HWHGH,1,66,67,N,Y
R2ZW6J6GDGEBZY,5,50,52,N,Y
R1OM141UU7A8E4,2,47,50,N,Y
R290CAWKSEYGPB,5,25,28,N,Y
R2GYJC20SCS6MJ,5,21,21,N,Y
R18U1BH5775PBO,1,27,39,N,N
R1KDUD7VMB88QJ,4,35,41,N,Y
R4W75UU6FBCWQ,5,26,29,N,Y
R2G8HUU7JPOL4D,5,20,20,N,Y
R3UTYOOTK9O42Y,3,35,36,N,Y
R23U9IPH6SMA0E,5,202,212,N,Y
R1QNNDLLEOYC8C,4,24,27,N,Y
RLNZL8UNB1GKL,5,58,60,N,Y
R1CLJYMLXJ7HHA,1,109,113,N,Y
R2680N50IDJBGK,5,39,42,N,Y
R1YWIU8FWC7VUR,5,22,22,N,Y
R1TLXYDUO1DK6Z,4,70,79,N,Y
ROE0DYIYCD6C5,1,32,33,N,Y
R15UGMCZSSQSC7,4,23,24,N,Y
R21V0RFMIXR29X,2,23,24,N,Y
R1I4R3SS9HCJ4G,3,21,23,N,Y
R3CK6CE35G2O50,5,26,28,N,Y
R1EKPCQD462LS4,1,35,39,N,Y
RFRQCFXF8BNZQ,1,22,23,N,Y
R379G32ECNA05P,5,30,31,N,Y
RX8ZP5XMSN13I,5,34,43,N,N
R3AS041DWZDNRL,5,47,50,N,Y
R2YF8F89QBQLLI,5,19,20,N,Y
R39JERVT8BKQ4J,5,46,50,N,Y
R1F1IAECQKZTTB,3,31,36,N,Y
RM90W7E2HN81Y,2,36,38,N,Y
R3CLOC418KPRVC,5,44,45,N,N
R1EXK70BG3QNVZ,4,140,143,N,Y
R3TTC3O4BWOSJI,5,25,25,N,Y
R2T8386T7TGK2,5,38,39,N,Y
R8JXUKZW86L9U,5,25,27,N,Y
R11Y6WLJ1039FU,3,28,30,N,Y
R30TM4V0MRNEE1,5,18,20,N,Y
R3T205LNQIHO25,5,22,24,N,Y
R3QIIWX4TARYDD,1,29,38,N,N
R2M7UIFYPULVEN,3,29,33,N,Y
R2XZ3YZXHMD817,5,18,23,N,Y
R3TSOH5LD97JOY,2,15,21,N,Y
R1WVEVF05WNOWB,5,32,33,N,Y
RP91RYAWBM734,5,47,56,N,Y
R36IN8RSNUS7P9,4,63,66,N,Y
R1PI9AKZVR8S7T,1,41,50,N,N
R1JACLA2AWVOF,4,15,22,N,Y
R2OOQH1GA787WO,5,21,21,N,Y
R3JE78UWAX7MA5,5,36,37,N,N
R2XRZ0YIBKRXP3,5,28,29,N,Y
R1J53PO6J40IPO,3,25,26,N,Y
RNVFPYNJUX5BU,1,29,30,N,Y
R195RTIFNXUY77,5,21,22,N,Y
RRDC9DJD07P6C,5,24,29,N,Y
R16TK0GV5DIZEQ,3,27,34,N,Y
R2622LHT7K2LP1,4,60,63,N,Y
R3RD4ORELRZW9E,5,41,46,N,Y
RJ4ZI3D5B5AWW,4,21,21,N,Y
R1PIB7RTWS7K9S,5,58,59,N,Y
RAAEG2X827B7I,4,22,23,N,Y
R21S4G9WUSH0T3,5,56,67,N,N
R2QBBIX4GQ00MN,1,21,21,N,N
R3EN5SV1C21YX5,3,17,20,N,Y
R1PPMO6YV3F3K5,5,29,37,N,Y
R33X564A68N2FZ,5,20,21,N,Y
R2PE1TD6IYPAD,2,19,21,N,N
RGFQF2U5OX05Q,4,23,26,N,Y
R2YNGASU7I2U70,5,30,35,N,N
RQ8NW8BMSPTKP,2,45,50,N,Y
R202YMMJBKZXNS,1,28,38,N,N
R37VPGJ9113KSY,5,25,26,N,Y
R3QWE4T99B8FLE,3,52,59,N,Y
R2S0YJ5N41NK3M,5,67,70,N,Y
R1EUNYE6QYLJX0,5,68,71,N,Y
R3T6Y6MLFEYCQQ,5,50,51,N,N
R1L86R71SDFUJO,5,21,21,N,Y
R4UM9YCZSWLQU,1,17,20,N,Y
R1T06XXIZJY3EW,4,21,21,N,Y
R82V8R7BYN2L8,5,28,29,N,Y
R3BA6O22WDA6IP,5,20,20,N,Y
R3B8G3C1LGDKE3,5,56,56,N,Y
R3JEJD4XONFTN6,4,30,38,N,Y
RQRH8IRF19RH,5,21,22,N,Y
R1T806O3HBYQ76,5,17,20,N,Y
R14ZY4AND0M9S5,4,20,21,N,Y
R902BLVUKSGFM,5,65,66,N,Y
R36KSWXQ9UFUN6,5,23,25,N,Y
R3GFQL9W8GO28L,5,21,21,N,Y
R1KG4Z3RK2XA0X,5,59,59,N,Y
R15EGCM1POIH39,4,79,84,N,Y
R26TG7CQ9YT940,5,30,31,N,Y
R3OVPP8GVDZBV4,1,43,46,N,Y
R1L38YN09TSVKB,5,25,27,N,Y
R39TBRX9V2T4U3,5,34,34,N,Y
R15N09VY2F03UM,4,47,49,N,Y
R1HFO0G2YB91TB,5,21,22,N,Y
R208E83S6VHVRF,1,60,63,N,Y
R3DLJ10M7H0QKF,5,26,27,N,Y
R2I59DE6X0XKRG,5,24,24,N,Y
R3H2QC1NUYJ36P,1,35,44,N,Y
R2YZ210C92V1TQ,3,19,24,N,Y
R30VUNJCPGHJ69,2,18,22,N,Y
ROCC0EBIH57D6,5,75,78,N,Y
R1RAM1TIDXX3GU,5,30,32,N,N
R2EL4BMHMZRNAM,5,23,26,N,Y
R1AKBSCAEGDDO4,5,18,21,N,Y
RK010X1GM3TZ2,5,25,28,N,Y
R2DU78Z75KJRUA,5,23,25,N,Y
R267A3AFW1SFFG,5,39,41,N,Y
R25TI83HC8R5AE,5,26,26,N,Y
R2OVVR5HTG5F0R,2,42,43,N,Y
R381A70G9NH19U,4,16,20,N,Y
R10VGGUUJBT64C,5,23,24,N,Y
R3B3H9RK12T9WN,2,20,22,N,Y
R1EO35FNNRDCOX,3,56,61,N,Y
R35IXEE679VZ1D,5,16,20,N,Y
R3QL1LHZZ94L6M,3,26,27,N,Y
R1RY07Y0PB3396,5,26,27,N,N
R2ULJKSY40EWAV,5,173,184,N,Y
R28R4LK87X5PRM,5,25,27,N,Y
R1HNJG2NYWCP0Y,5,33,35,N,Y
R3K1V97OID98Z0,3,351,379,N,N
R3GZDD7SJ392YH,1,19,21,N,Y
R6RV69QM1AB9L,4,33,33,N,Y
R86XJQ7X68MTK,5,83,88,N,Y
R2598UX5ZC46YK,2,32,35,N,Y
R2DGH3UVWTG3LO,1,125,141,N,Y
R2MEY0RNK0AGR6,5,25,28,N,Y
RDMKI7P7M33S4,5,20,29,N,Y
R7BA04KU68FCZ,4,83,87,N,Y
RBAOQL96NYX2R,2,16,24,N,Y
RWHA4V46SY2FQ,4,20,22,N,Y
RV9BG1NJFC4ZB,5,19,20,N,N
R12V3VL9CUJBHH,1,35,46,N,Y
R2SPVPIUOCEGWD,5,28,31,N,Y
R29H2LKQBFFAPO,2,22,29,N,Y
R3K97ALBUJOX3M,5,24,28,N,Y
RG08AUIF7R446,1,21,21,N,N
R3EJRF0Z2R9DUZ,5,18,22,N,Y
RHXX04QF6V5B4,5,20,25,N,Y
R1RW6A7QY47IL0,4,46,47,N,N
R3O6D6FQ0TDPD5,5,78,90,N,Y
R3MB8GVXTDF0LF,5,79,82,N,Y
R2P23NX7RJE9TW,5,21,21,N,Y
R10NN8MAUFL3NB,5,33,35,N,Y
R6BJTSXMO587J,5,44,44,N,Y
R2TPBW855MRHEC,4,91,94,N,Y
R1VW363WKULJEI,5,71,73,N,Y
R1DBB9OJ2HO06V,5,25,25,N,Y
R1E3MKJ3BODQGS,2,26,31,N,Y
R20F92EHHSHNYV,5,36,39,N,Y
R35VTTX9JR3QYU,5,27,28,N,Y
RYTNJWZ581UO0,5,21,24,N,N
R3T91WC0PNYCXA,5,29,35,N,Y
R2RHRHMVLDHOWQ,5,33,33,N,Y
RBS98ZLKL4NUI,5,17,20,N,Y
R1ID2L12GYP4DE,5,23,23,N,Y
R38QZUVUD9A6OT,1,16,21,N,N
R2I4AAHLSM91NN,1,20,22,N,Y
R2126FJG8KROJ1,5,18,25,N,Y
R3GIA6IVHJV1U,5,27,28,N,Y
R3TJILKYQRCXLC,3,47,49,N,Y
R3G1487MHLDDVQ,5,21,21,N,Y
R22GNR5X3A0F43,4,23,23,N,Y
R2ITMNDO23A64P,5,31,32,N,Y
RLOY4NPJ44N8H,5,24,29,N,Y
R231TIPCXQKOL6,5,16,23,N,Y
R3NQSI4AFMK03V,4,18,20,N,Y
RP7YTFXMFR21T,5,20,20,N,Y
R3G1B2BUAI1Z37,4,21,22,N,Y
R3KCVZCURAP3V6,5,22,23,N,Y
R29T9Q10F4KKOH,5,17,20,N,Y
R2FK1G4M4UB9BV,5,22,26,N,N
R29S3S7I5SHC00,3,19,21,N,Y
RJY3G0E5IA0OF,1,32,34,N,Y
RTZO07IFT1RGN,5,18,20,N,Y
R1AY4F82FEWIFH,1,20,26,N,N
R2RSOHOGF7CG03,1,51,61,N,Y
R2MFAY478IKW3B,5,26,28,N,Y
R3T010COT03JFN,1,17,25,N,Y
RHHCSKGYPSMGR,3,24,26,N,Y
R1Z3ONTME7A0PT,5,21,22,N,Y
RA41FLERYG0NJ,5,20,21,N,Y
R2YX1H3DG3IKER,5,25,25,N,Y
R1FSU621R2S0R6,4,226,260,N,Y
R269FQVS0W71ZJ,4,26,26,N,Y
R17U1DV71P3AHB,4,25,29,N,Y
R2NVYGE2OC938R,4,30,37,N,Y
RFID7EKDGSUGG,5,30,34,N,N
R2UGDSMFKHBPMC,5,28,31,N,Y
R2KZ0ULFV0ZE3E,5,26,27,N,Y
R3BIYL0G1L7W5M,1,32,37,N,Y
R1VBSK4GGD7R99,5,29,32,N,Y
R2FSHN889HQETB,5,18,21,N,Y
R26Z75FO501DR,4,24,25,N,Y
R1E7BMDR81GSA5,2,22,22,N,Y
RVISO3L3CA8OQ,5,30,36,N,Y
R168NR80G30L07,1,28,30,N,N
ROBDRL5R488F8,5,63,74,N,Y
RSSOZS6EW3G6Z,1,27,27,N,Y
R1DF1C1ZO01R1O,5,19,20,N,Y
R1GXN2WSW9M4S9,5,31,33,N,Y
RWRXJBCJSZ430,5,155,159,N,Y
R1D8XE1UYLAS0C,1,41,46,N,N
R36VZT9EKS96GQ,5,24,25,N,Y
R17SGZIVAF2N11,2,56,60,N,Y
R1RPNNJPIV9O3V,5,19,23,N,Y
R1DMZEK0QEV8NH,5,29,30,N,Y
RG67LZ4WPQM4S,5,38,39,N,Y
R2V0AXK8TDLBH4,5,44,48,N,Y
R3SL9FSLHRFSAQ,5,21,21,N,Y
R3Q497GR301XKJ,5,25,28,N,Y
R3803ZU5GQFVZ8,1,19,21,N,Y
R25H2X8WUPB3E0,5,31,34,N,Y
R3630RW0D1SBA,5,20,21,N,Y
R2DKBVOB6S7YB5,5,72,76,N,Y
R3O6AW3213Y2XO,5,79,79,N,N
R3NVC3YMQ9DSG,3,24,24,N,Y
R2IEQ3JTWPJXF3,1,144,162,N,N
RH3HVT92OZ5MS,5,36,38,N,Y
RY8ZVHAAEDG5X,5,27,28,N,Y
R24BPZ10D48ADA,5,24,26,N,Y
R3KOW1WIVMWFIC,5,20,21,N,Y
R1PVNXGL2JOQOC,5,34,34,N,Y
R3FAOW5IKAFFS,1,34,41,N,Y
R23ODUVX29UHBQ,1,25,26,N,Y
R1OFHCPE6BN58O,1,246,263,N,Y
R2MWVV0J6UNWCI,5,48,54,N,Y
R1ZLEVJVV9FC0H,5,21,22,N,Y
R37RTQEKY6557E,5,31,39,N,Y
R1NAU3XAI7ZXSM,1,26,28,N,Y
R3SXJB2L0BKPSD,5,21,23,N,Y
R13P4MXFBF0C8D,5,15,20,N,Y
RK8GTTGPQOQU4,1,21,26,N,Y
R1R4S2DJAVVT15,5,19,23,N,Y
R2GVCKII626SYG,1,169,173,N,Y
RVEMO3DND6D33,1,125,132,N,Y
R3D0J849SCMVZ5,5,23,23,N,Y
R13DMM6YMQNZGN,5,19,21,N,N
RCPXZYEFUQ1GE,5,38,40,N,Y
R1IXBTKBYONIPR,1,24,24,N,N
RFA9SUHVJX8TU,5,41,44,N,Y
RTPPO061VWNDE,5,21,21,N,Y
R24S2TL5FFJ75S,5,84,113,N,Y
R3RWVNOL5PDIS4,5,61,68,N,Y
R2OV7JNG96B18P,5,21,21,N,Y
RRCC8CS47RSLM,5,20,22,N,Y
R1GKO4C25K8TQ0,1,30,31,N,Y
R2YDF5L2L2GPSE,2,38,40,N,N
R1DXZEXLY8HDY6,4,20,21,N,Y
R3ERWQGO1QNNWQ,4,30,31,N,Y
RJPAQF0CYWN6C,1,21,21,N,Y
R2LV8WVQWN760P,5,29,31,N,Y
R3V6P64BYY3J0O,1,70,79,N,Y
R3B7UPX454C6QS,1,34,41,N,Y
R3MM6DQLT8QRQ8,3,41,44,N,Y
RNXLWK2II70IZ,1,18,20,N,Y
R385WR3KRBL6XM,5,26,31,N,Y
R2F6BMXSJUYL2R,5,16,21,N,N
R3CS7H5H99ZG7J,5,20,22,N,Y
R37ASLZFJXK3YS,4,20,23,N,Y
R6XBO9RGT3R4V,5,72,81,N,Y
R7K7QHEQVR1AJ,5,22,25,N,N
R2R5SO8OAEEEFL,3,33,39,N,Y
R2YLN291L1FAOM,5,17,20,N,Y
R30JVJNY3O9X6J,1,23,26,N,Y
R2I4JYIH6JIXTR,5,41,41,N,Y
RSYVH8W1YIDL,5,19,20,N,Y
R207J6MYWU0R14,4,20,30,N,N
R3DI9BNOX1GGQN,4,25,25,N,Y
R2240MTDI3WUZI,5,45,61,N,Y
RP3D44NRFQ10R,4,32,37,N,Y
RBDMTY7J1OGGM,1,17,24,N,Y
R2KQS1QAAPVZM5,1,42,55,N,Y
R22P031MBPJ28S,5,17,20,N,Y
RPR4QUJTSSCMS,5,20,22,N,Y
R2W38SVANQ1Z0H,4,37,38,N,Y
R1VS47LYHYP2GH,1,56,65,N,Y
R1HK7LC3D2HW0X,5,21,21,N,N
R1H4UPEHCP5I1C,5,33,36,N,N
R36HJBHTHMLB8Y,1,18,21,N,Y
R2GAQZLHM0XK3P,5,24,26,N,Y
R1HBAZBONLYZ5S,5,35,39,N,Y
R1Q1FNS3G0N0HI,5,17,23,N,N
RW013T8OUK00J,2,25,25,N,Y
R2QBRUL2IIKAWU,5,53,56,N,Y
R1I0DTNVP6DAJ4,1,19,20,N,Y
R3V1Q5QT8MR7VM,5,35,39,N,Y
R250N8XB4BYG9C,4,19,20,N,N
RH9UBC3AGJP3A,1,18,26,N,Y
R33JVA95QD74OF,4,33,37,N,Y
RZEWO40PR3KPL,1,27,31,N,Y
R3GREJ69W7CP8F,5,43,46,N,Y
R13TOL6JR13GVF,1,29,31,N,Y
R14A26TK9HPGKU,3,19,23,N,N
RJOOEGQO2A224,4,24,27,N,Y
R2YGBTP0JU7KJ0,2,28,30,N,Y
R25O6N5ST9610J,5,40,44,N,Y
R2QHD738DDTJ3J,5,28,29,N,Y
R28L8DF58XQ9BD,1,32,34,N,Y
R2GZTHFOYFZV14,5,18,25,N,N
R3W24MTRYQGIUK,5,22,23,N,Y
RQISKCAK170UU,1,24,26,N,Y
R38BGHZEBG0MQQ,1,17,21,N,Y
R1YH6OSB5SK2QZ,5,17,20,N,Y
RBHDO8K1XZBOB,1,39,39,N,Y
R1YBF1FX11HFV,5,23,25,N,N
R21SC8LYYIQDN1,1,26,28,N,Y
RQKJ2Q4XWPH8L,1,20,26,N,Y
R2VZ1QIEMP0GM1,4,27,29,N,Y
R26LKQLDFCQYEU,2,40,42,N,N
R27TN22A57U51O,5,20,23,N,N
R364QJ24ES0IL7,5,26,27,N,Y
R35AENWKSK19N6,5,21,24,N,Y
RZC14L6EMRCKV,4,63,70,N,Y
R2NOFQMN8IXF58,3,20,21,N,N
R3I6QY7VCFBRYP,1,23,25,N,Y
R1BY4TSJXRCBJF,5,26,26,N,Y
R3NDB8MJ0EQEU4,1,73,78,N,Y
RRC4VP8CE0CK1,5,23,24,N,Y
R2EYSWZZYIVOCF,2,30,32,N,Y
R1PNA2IBS3SCF2,2,22,23,N,Y
R3EUPVWYTAFOVT,5,27,28,N,N
R2TCZHMU568DOA,1,43,52,N,Y
R2N2URWAOHH998,1,50,53,N,Y
R1CYG5MVO9L76H,1,22,23,N,N
R1M4485PDX09YX,1,42,43,N,Y
R1F1Q8BGHQYIA6,5,51,59,N,Y
R2ZRUW6VMOO620,5,21,24,N,Y
R36R11PKGBCDXT,5,25,27,N,Y
R3F0SHHB4ESOGP,5,22,22,N,Y
RJUWOUMC34I04,1,15,21,N,N
R1ATJ0WG9YCFQP,5,58,58,N,Y
R3JBMQL1KSFFEO,1,80,101,N,N
R2TC0NX14UET60,4,19,28,N,Y
R3BLQJDKMF6ICW,3,66,84,N,Y
R2SHL8EANCLSY,5,19,20,N,N
R1I0ED6LC7U45B,4,21,22,N,Y
R1JWOUKLLUJZ9P,2,23,24,N,Y
RCFEQZF9YJEF9,5,92,124,N,Y
R2S56VXVLIOS7P,5,41,42,N,Y
R3FW16XBXKURZ,5,21,21,N,Y
R3R6Q3EFF3FU4K,5,48,50,N,Y
R30B4DDQLGS8CY,5,21,26,N,N
R2UN0EOUDI4AUV,5,78,81,N,Y
R3EMDTUSCFHGBY,5,21,21,N,Y
R2D3MQX04PC8X0,1,22,26,N,Y
R1BDJD7N6M1HM0,1,97,114,N,N
R2TH33B9EBNGDV,5,20,20,N,Y
RLFR5MNHRLEZ1,2,21,21,N,Y
R1Y16L4K1QMDD8,4,63,68,N,Y
R1RWR7PETHDWH2,5,21,28,N,Y
R10N5ZW7T74MJ2,5,407,412,N,Y
RR5AW4KHARDEE,5,53,55,N,Y
R37BL2EMPYGZP2,5,27,27,N,Y
R2JYK5EVNXFVS4,2,41,47,N,Y
R1MDIJO6ZCZ9GZ,5,43,45,N,Y
R11XLEN20NIK66,5,25,29,N,Y
R38LMJVMTIPB17,5,20,24,N,Y
R1SS7DFMHFDQJW,5,55,60,N,N
R3IADKT2O2IQJH,5,28,29,N,Y
RTOTV7LTN889O,1,23,26,N,N
RS1FG6ALJTHSK,5,143,146,N,Y
R9ULFKKRFH1LN,5,14,20,N,Y
RUKUXUICRW9BD,1,18,22,N,Y
R2VL5KG1UB8BEJ,5,25,27,N,Y
R3A4U4POPSGSIX,5,25,26,N,Y
RFVYUIXIFMAZM,5,27,27,N,Y
RSNF68MWDOMEC,2,21,21,N,Y
R30LDWOTHS5M5S,5,92,93,N,Y
R2QHI7KFFAS6DH,5,16,23,N,Y
R3B6ZWGDLUDDBF,5,43,43,N,Y
RBUFGEGREY56,5,20,22,N,Y
RUJUA82ZN72NE,5,31,31,N,Y
R2TLOY06XK3Z60,5,21,21,N,Y
R22W92R0Q2WAYS,5,28,30,N,Y
R3TOFWNK6GGOXG,1,19,21,N,Y
R2IDT8E29LK9V3,5,20,24,N,Y
R19ICODBED7DU1,5,80,84,N,N
RFGAGASXYVKGZ,5,70,74,N,Y
R23DGST5APBT7I,5,20,20,N,N
R34813FSHQSJ57,5,24,24,N,Y
RQ1X2S9YA1095,3,19,23,N,Y
R2JBEQHI8V95TT,4,21,27,N,Y
R3L46Y4INZYCC3,3,47,53,N,Y
RD0279IBKCAZB,5,24,28,N,Y
R200UETK1QNBKP,4,19,20,N,Y
R2J45IZ314BNNH,5,17,20,N,Y
R4W1U0SKD20A,5,37,37,N,Y
R3G4Q2JTHHJ8KP,2,33,34,N,Y
R36XSKHBQHEIHZ,5,19,20,N,Y
RL1M9LVJ0LQ43,5,57,60,N,Y
R15I47GP854ZMT,4,47,54,N,Y
R274RDCMTQ5GCH,5,71,75,N,Y
RX34A3JDJWGVU,5,28,32,N,Y
R1LN6DXOY076MI,1,59,64,N,Y
R1CWP5UWFVF0XG,5,39,42,N,Y
R15O5XE6BTGRJ0,5,34,44,N,Y
R2KVBFTDVJLJY1,5,24,28,N,Y
RPAUYP0GP7TWH,1,44,51,N,Y
R2Y30IWHHBM6S4,1,23,23,N,Y
RWOC72LQ2QXMB,5,21,21,N,Y
R36HX7HHABWOU4,5,77,89,N,Y
R29YA4BRW19UHC,2,16,24,N,Y
R2JGVKGGKBCIK4,4,40,43,N,Y
R1RM7A664XNCZ8,5,20,21,N,Y
R3F62VFSEX4J7B,5,28,28,N,Y
R3B9BUA2UL54J4,1,30,36,N,N
R2ZH9L7I3UBWWT,5,23,23,N,Y
RUNEJJGYU8BPO,3,26,26,N,Y
RYPTKT5XV9UFE,4,48,51,N,Y
RQ1J19NVUXLYP,4,25,27,N,Y
R3NSS9YGHS6GP8,1,16,23,N,Y
R8WXCKBJRDTOU,5,19,21,N,Y
R30BDG38JREVM0,5,30,30,N,N
R1D38AUDLF5Q4H,4,52,55,N,Y
R3K7TBD4NQGFWB,1,15,20,N,Y
RO209S3K8D7AJ,5,22,23,N,N
R2ELHXLR4E1XMX,5,61,61,N,Y
R4DHEJXG1PURZ,5,29,42,N,N
R119P7H239BH9W,1,34,38,N,Y
R1QN726IL3O4SR,1,47,49,N,Y
R17AKUXVXCYR99,3,43,50,N,Y
R1Y70G5XT09HAU,1,18,20,N,Y
R2MC1M26BCF319,5,18,22,N,N
R3TWLA1Y9R8QOK,5,71,71,N,Y
RB1LW00NFWMQG,5,26,27,N,Y
R2MRQH592MXQZH,3,32,37,N,Y
R2111KJSCKAJH,1,74,86,N,Y
RQ29CGR8SKHIM,2,28,34,N,Y
R3UM0VF8P1TWDN,5,21,21,N,Y
R1OG4IAKPT7SMQ,5,27,27,N,Y
R1X6OPURRSIQKX,3,15,20,N,Y
